catch_id,caught_at,user_id,user_name,area_id,area_name,fish_id,fish_name,size,lure,weather
2732138,2021-10-29 16:20:00+09:00,447878,外神田三郎,1148,水の広場公園,22,サバ,20.0,メタルアディクト　04,快晴
3472619,2021-10-29 13:41:00+09:00,426187,mttm,1148,水の広場公園,2,シーバス,55.0,VJ16 - チャート,快晴
2730489,2021-10-28 17:17:00+09:00,699591,mipu,1148,水の広場公園,575,コノシロ,25.0,,快晴
2729516,2021-10-28 17:05:00+09:00,536441,伊太図良屋　番長【Twitter】佐野,1150,有明西ふ頭公園,22,サバ,25.0,,快晴
4036347,2021-10-28 01:12:00+09:00,665028,Yohhh,1148,水の広場公園,2,シーバス,55.0,,曇り
2724956,2021-10-26 21:48:00+09:00,429227,ニャス子,1148,水の広場公園,185,クロダイ,,レンジバイブ,快晴
2724859,2021-10-26 21:21:00+09:00,429227,ニャス子,1148,水の広場公園,25,カマス,,レンジバイブ,快晴
2725177,2021-10-26 20:09:00+09:00,475614,釣り部【エセ】,1150,有明西ふ頭公園,18,タチウオ,121.0,,快晴
2722708,2021-10-25 19:25:00+09:00,378944,Daisuke007@,1148,水の広場公園,2,シーバス,20.0,Soft Bait - イナ,霧
2722780,2021-10-25 18:54:00+09:00,428326,Ted412,1148,水の広場公園,2,シーバス,35.0,スッチヒッター85S - レーザーマイワシ,霧
2720140,2021-10-24 21:15:00+09:00,403894,釣り熱再燃中,1148,水の広場公園,2,シーバス,,VJ16,快晴
2720055,2021-10-24 20:43:00+09:00,405263,バーベキュー網,1148,水の広場公園,793,フッコ（マルスズキ）,38.0,スイッチヒッター80S - 3Dイナッコ,快晴
2719927,2021-10-24 18:41:00+09:00,447878,外神田三郎,1148,水の広場公園,2,シーバス,40.0,vj,快晴
2720411,2021-10-24 17:58:00+09:00,307639,shima1223,1148,水の広場公園,2,シーバス,40.0,ショアラインシャイナー,快晴
2718264,2021-10-24 15:04:00+09:00,404198,つかかず,1148,水の広場公園,22,サバ,,,快晴
2716072,2021-10-24 04:03:00+09:00,694851,てっこつ君,1148,水の広場公園,2,シーバス,56.0,VJ16 - グリーン,快晴
2717210,2021-10-24 04:03:00+09:00,694851,てっこつ君,1148,水の広場公園,2,シーバス,56.0,VJ16 - グリーン,快晴
2716542,2021-10-24 04:03:00+09:00,326679,渋谷のベランダ日和,1148,水の広場公園,2,シーバス,35.0,ローリングベイト55 - マットクリアチャート,快晴
2714379,2021-10-23 21:46:00+09:00,477890,ジムニ,1148,水の広場公園,2,シーバス,,,快晴
2719767,2021-10-23 17:24:00+09:00,429130,チャーリー・フィッシャーマン,1148,水の広場公園,22,サバ,,,快晴
2713583,2021-10-23 16:57:00+09:00,584952,ちゃんふる,1148,水の広場公園,2,シーバス,50.0,スーサン,快晴
2716929,2021-10-23 15:34:00+09:00,382974,テイテイ大佐,1150,有明西ふ頭公園,22,サバ,20.0,POWER SHAD - パール,快晴
2710934,2021-10-23 04:17:00+09:00,693748,鳩さん,1148,水の広場公園,2,シーバス,60.0,パンチライン80,快晴
2710595,2021-10-22 22:03:00+09:00,321901,山ぬでる星人,1148,水の広場公園,2,シーバス,30.0,シリテンバイブ53 - 銀粉ブルピン,曇り
2708234,2021-10-21 22:11:00+09:00,429227,ニャス子,1148,水の広場公園,799,スズキ,,メタルガレージ,晴れ
2707587,2021-10-21 18:07:00+09:00,181063,玉-family,1148,水の広場公園,808,フッコ（タイリクスズキ）,25.0,,晴れ
2706296,2021-10-20 21:02:00+09:00,413191,アングラーボス,1148,水の広場公園,25,カマス,40.0,,晴れ
2706293,2021-10-20 20:54:00+09:00,413191,アングラーボス,1148,水の広場公園,2,シーバス,48.0,,快晴
2707087,2021-10-20 12:22:00+09:00,529264,こやさん,1148,水の広場公園,22,サバ,,テッパンバイブ,快晴
2701258,2021-10-18 16:37:00+09:00,417386,mistral08 ,1148,水の広場公園,969,チヌ,42.0,,快晴
2701376,2021-10-18 16:00:00+09:00,640289,遠藤ルミコ,1150,有明西ふ頭公園,22,サバ,27.0,,晴れ
2841281,2021-10-16 18:45:00+09:00,730240,せいぽむ,1150,有明西ふ頭公園,22,サバ,30.0,オキアミ,曇り
2692857,2021-10-16 04:30:00+09:00,650491,50の手習い17,1148,水の広場公園,22,サバ,25.0,,曇り
2687489,2021-10-14 19:05:00+09:00,428326,Ted412,1148,水の広場公園,22,サバ,25.0,セットアッパー110S-DR - カタクチレッドベリー,快晴
2700202,2021-10-14 13:55:00+09:00,529264,こやさん,1148,水の広場公園,2,シーバス,,vj28,曇り
2680756,2021-10-12 00:20:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,575,コノシロ,14.0,タイドミノースリム140,晴れ
2680290,2021-10-11 20:45:00+09:00,590758,メンダコラバー🐙,1148,水の広場公園,22,サバ,20.0,モアザンガルバ,快晴
2685336,2021-10-10 23:42:00+09:00,624444,🎣みやもん🎣,1148,水の広場公園,22,サバ,,アイアンマービー109 - ミドキングローベリー,晴れ
2751848,2021-10-10 21:04:00+09:00,703768,左衛門佐SAEMONNOSUKE,1150,有明西ふ頭公園,22,サバ,23.0,,晴れ
2675823,2021-10-10 13:00:00+09:00,414696, noronoro,1150,有明西ふ頭公園,22,サバ,,,晴れ
2672949,2021-10-10 00:48:00+09:00,426770,ゆめみるたいがー,1148,水の広場公園,22,サバ,,しらすj - アミちらし,小雨
2677373,2021-10-09 20:38:00+09:00,484408,どぬどぬ,1148,水の広場公園,2,シーバス,,,曇り
2670534,2021-10-09 19:42:00+09:00,413232,やまこす,1148,水の広場公園,2,シーバス,40.0,,曇り
2676981,2021-10-09 17:00:00+09:00,559138,skyway716,1148,水の広場公園,456,マサバ,24.0,,小雨
2670957,2021-10-09 16:54:00+09:00,232933,服屋,1148,水の広場公園,22,サバ,,,曇り
2669481,2021-10-09 16:44:00+09:00,502028,まぁぁ,1148,水の広場公園,22,サバ,,ビットブイ12 - ピンクゴールドキャンディー,曇り
2667180,2021-10-09 08:28:00+09:00,404198,つかかず,1148,水の広場公園,22,サバ,25.0,,小雨
2670385,2021-10-09 06:58:00+09:00,429130,チャーリー・フィッシャーマン,1148,水の広場公園,22,サバ,,,小雨
2670838,2021-10-09 06:30:00+09:00,443220,めっけーずふぃっしんぐ,1148,水の広場公園,22,サバ,26.0,,小雨
2669917,2021-10-09 01:05:00+09:00,281496,サジサン,1148,水の広場公園,969,チヌ,25.0,,小雨
2665757,2021-10-08 21:19:00+09:00,502028,まぁぁ,1148,水の広場公園,22,サバ,,ビットブイ12 - ピンクゴールドキャンディー,晴れ
2665879,2021-10-08 21:12:00+09:00,584952,ちゃんふる,1148,水の広場公園,2,シーバス,35.0,スーサン,晴れ
2665774,2021-10-08 20:44:00+09:00,599843,コケ,1148,水の広場公園,25,カマス,37.0,VJ16,晴れ
2662945,2021-10-07 22:36:00+09:00,502028,まぁぁ,1148,水の広場公園,22,サバ,,キックビート,小雨
2663134,2021-10-07 21:13:00+09:00,544815,Sa0501 ,1148,水の広場公園,2,シーバス,,,曇り
2660274,2021-10-06 21:13:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,28,ボラ,18.0,スーサン - キャンディグロー,曇り
2657200,2021-10-05 21:18:00+09:00,429227,ニャス子,1150,有明西ふ頭公園,576,サッパ,,メタルガレージ,晴れ
2657271,2021-10-05 20:40:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,22,サバ,25.0,GRASSMINNOW - ミッドナイトグロウ,晴れ
2654935,2021-10-03 20:00:00+09:00,551699,dreameggs,1148,水の広場公園,22,サバ,23.0,,晴れ
2650119,2021-10-03 19:53:00+09:00,334832,〆鯖アタル,1150,有明西ふ頭公園,22,サバ,,,晴れ
2650039,2021-10-03 18:44:00+09:00,582958,アラサーセタガヤ区民,1148,水の広場公園,22,サバ,25.0,ミニマル50 - レッドヘッド,晴れ
2649980,2021-10-03 18:35:00+09:00,582958,アラサーセタガヤ区民,1148,水の広場公園,22,サバ,24.0,ミニマル50 - レッドヘッド,晴れ
2649963,2021-10-03 18:30:00+09:00,582958,アラサーセタガヤ区民,1148,水の広場公園,22,サバ,25.0,ミニマル50 - レッドヘッド,晴れ
2649330,2021-10-03 17:30:00+09:00,502028,まぁぁ,1148,水の広場公園,22,サバ,,チビメタ - グロードットピンクイワシ,小雨
2648944,2021-10-03 16:54:00+09:00,541255,ずーほさん,1148,水の広場公園,22,サバ,20.0,,小雨
2650188,2021-10-03 15:12:00+09:00,623637,泳がせはロマン,1148,水の広場公園,22,サバ,,,小雨
2653172,2021-10-03 14:51:00+09:00,492069,ハゼング,1150,有明西ふ頭公園,22,サバ,20.0,,晴れ
2646771,2021-10-03 09:59:00+09:00,417386,mistral08 ,1148,水の広場公園,972,チンチン,,,晴れ
2646672,2021-10-03 09:37:00+09:00,417386,mistral08 ,1148,水の広場公園,972,チンチン,,,晴れ
2645819,2021-10-03 06:37:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,22,サバ,24.0,小さなジグ - 赤キン,晴れ
2646288,2021-10-03 05:30:00+09:00,548920,アングラー8779794,1150,有明西ふ頭公園,22,サバ,24.0,,晴れ
2646557,2021-10-03 05:23:00+09:00,417386,mistral08 ,1148,水の広場公園,972,チンチン,,,晴れ
2651538,2021-10-02 21:20:00+09:00,401474,神奈川　くりモン,1148,水の広場公園,2,シーバス,52.0,,小雨
2646041,2021-10-02 21:08:00+09:00,403894,釣り熱再燃中,1148,水の広場公園,185,クロダイ,,クレイジーフラッパー,小雨
2644545,2021-10-02 18:48:00+09:00,429130,チャーリー・フィッシャーマン,1148,水の広場公園,22,サバ,,,小雨
2643230,2021-10-02 17:41:00+09:00,354274,あにか10416,1148,水の広場公園,22,サバ,25.0,サビキ,小雨
2643215,2021-10-02 17:37:00+09:00,354274,あにか10416,1148,水の広場公園,576,サッパ,15.0,サビキ,小雨
2643370,2021-10-02 17:34:00+09:00,445441,ハゼマン,1148,水の広場公園,2,シーバス,53.0,VJ16ダイソージグヘッド,小雨
2643197,2021-10-02 17:30:00+09:00,354274,あにか10416,1148,水の広場公園,576,サッパ,12.0,サビキ,小雨
2646498,2021-10-02 17:27:00+09:00,330351,アンぐらあ,1150,有明西ふ頭公園,22,サバ,20.0,METAL GARAGE PLATE VIB 10g - コノシロ,小雨
2643849,2021-10-02 17:08:00+09:00,529016,mgnkt,1150,有明西ふ頭公園,576,サッパ,,,小雨
2641155,2021-10-02 05:11:00+09:00,599843,コケ,1150,有明西ふ頭公園,28,ボラ,20.0,ミニエント57 - イエロー,晴れ
2638700,2021-09-30 21:23:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,2,シーバス,46.0,GRASSMINNOW - ミッドナイトグロウ,小雨
2656019,2021-09-29 23:27:00+09:00,675731,ゲン　,1150,有明西ふ頭公園,576,サッパ,10.0,,晴れ
2656027,2021-09-29 22:13:00+09:00,675731,ゲン　,1150,有明西ふ頭公園,22,サバ,25.0,,晴れ
2634221,2021-09-29 13:26:00+09:00,430110,LOANA FC,1148,水の広場公園,22,サバ,30.0,ジグヘッド - ハゼ,曇り
2634623,2021-09-29 10:13:00+09:00,417386,mistral08 ,1148,水の広場公園,972,チンチン,,,晴れ
2633582,2021-09-29 06:55:00+09:00,417386,mistral08 ,1148,水の広場公園,970,ケイズ,34.0,,晴れ
2629843,2021-09-27 15:18:00+09:00,559138,skyway716,1150,有明西ふ頭公園,456,マサバ,24.0,ベイソールミノー - ライムミント,晴れ
2625118,2021-09-26 14:11:00+09:00,406409,RYOssan(リョウ),1148,水の広場公園,576,サッパ,,,曇り
2624186,2021-09-26 11:33:00+09:00,413044,狼羅,1148,水の広場公園,575,コノシロ,,,曇り
2622499,2021-09-25 23:20:00+09:00,420526,KYOTA,1150,有明西ふ頭公園,969,チヌ,,,曇り
2620591,2021-09-25 21:44:00+09:00,623637,泳がせはロマン,1148,水の広場公園,575,コノシロ,,,曇り
2623049,2021-09-25 19:25:00+09:00,382974,テイテイ大佐,1148,水の広場公園,14,カサゴ,20.0,カニ擬似餌,小雨
2622964,2021-09-25 18:35:00+09:00,382974,テイテイ大佐,1148,水の広場公園,185,クロダイ,20.0,カニ擬似餌,小雨
2618892,2021-09-25 17:54:00+09:00,404198,つかかず,1148,水の広場公園,22,サバ,25.0,,曇り
2626534,2021-09-25 17:28:00+09:00,559138,skyway716,1150,有明西ふ頭公園,2,シーバス,32.0,,曇り
2620008,2021-09-24 20:32:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,969,チヌ,23.0,ミニエント - ボトムフィッシュ57s,晴れ
2614214,2021-09-24 19:39:00+09:00,428326,Ted412,1148,水の広場公園,2,シーバス,50.0,アイアンマービー55 - ブルピンイワシ,晴れ
2609818,2021-09-23 18:12:00+09:00,354274,あにか10416,1148,水の広場公園,22,サバ,22.0,スーパーパニック,晴れ
2918768,2021-09-23 16:48:00+09:00,716396,釣り初心者のコイズミ,1150,有明西ふ頭公園,576,サッパ,,,晴れ
2611560,2021-09-23 16:20:00+09:00,442140,夢釣夜,1150,有明西ふ頭公園,207,コショウダイ,9.0,,晴れ
2611462,2021-09-23 15:14:00+09:00,662762,アングラー8235726,1150,有明西ふ頭公園,576,サッパ,,,小雨
2607774,2021-09-23 10:13:00+09:00,404198,つかかず,1150,有明西ふ頭公園,22,サバ,,,晴れ
2602506,2021-09-21 18:37:00+09:00,621772,メールドグラース,1148,水の広場公園,22,サバ,,クレイジグ波動AJI 1.8g ＋Berkleyガルプ！ベビーサーディンSW2インチ - チャートリュース,晴れ
2598823,2021-09-20 19:45:00+09:00,590758,メンダコラバー🐙,1148,水の広場公園,2,シーバス,20.0,Prial,快晴
2598987,2021-09-20 18:48:00+09:00,613994,ラッキーOG,1148,水の広場公園,969,チヌ,38.0,クレイジーフラッパー,快晴
2597466,2021-09-20 15:00:00+09:00,528687,ひろキング🎣,1150,有明西ふ頭公園,576,サッパ,,,快晴
2596290,2021-09-20 14:15:00+09:00,414696, noronoro,1150,有明西ふ頭公園,576,サッパ,,,快晴
2594656,2021-09-20 09:53:00+09:00,417386,mistral08 ,1148,水の広場公園,48,エイ,,,晴れ
2593897,2021-09-20 07:27:00+09:00,582958,アラサーセタガヤ区民,1148,水の広場公園,22,サバ,26.0,ミニマル50 - レッドヘッド,晴れ
2597193,2021-09-20 07:00:00+09:00,589938,T K K,1150,有明西ふ頭公園,576,サッパ,10.0,,快晴
2595010,2021-09-20 05:30:00+09:00,640289,遠藤ルミコ,1150,有明西ふ頭公園,575,コノシロ,25.0,,晴れ
2597172,2021-09-20 05:00:00+09:00,589938,T K K,1150,有明西ふ頭公園,22,サバ,20.0,,晴れ
2593976,2021-09-20 04:45:00+09:00,417386,mistral08 ,1148,水の広場公園,972,チンチン,,,晴れ
2597118,2021-09-20 00:00:00+09:00,589938,T K K,1150,有明西ふ頭公園,22,サバ,20.0,,晴れ
2597838,2021-09-19 20:00:00+09:00,430892,キヨ丸,1148,水の広場公園,2,シーバス,40.0,ガルバ - 赤銀,晴れ
2592979,2021-09-19 19:43:00+09:00,442140,夢釣夜,1150,有明西ふ頭公園,22,サバ,18.0,,快晴
2592315,2021-09-19 19:39:00+09:00,413232,やまこす,1148,水の広場公園,2,シーバス,30.0,,快晴
2592415,2021-09-19 18:13:00+09:00,420526,KYOTA,1148,水の広場公園,2,シーバス,20.0,,快晴
2592539,2021-09-19 18:03:00+09:00,420526,KYOTA,1148,水の広場公園,969,チヌ,27.0,,快晴
2591248,2021-09-19 16:34:00+09:00,420526,KYOTA,1148,水の広場公園,969,チヌ,,,晴れ
2589930,2021-09-19 12:46:00+09:00,404198,つかかず,1148,水の広場公園,22,サバ,25.0,,晴れ
2589861,2021-09-19 08:49:00+09:00,417386,mistral08 ,1148,水の広場公園,969,チヌ,45.0,,小雨
2589208,2021-09-19 08:36:00+09:00,616711,mashi511,1150,有明西ふ頭公園,22,サバ,,,小雨
2644494,2021-09-19 08:02:00+09:00,272133,TO,1148,水の広場公園,2,シーバス,40.0,リアルスティールTG-18  - 赤いやつ,小雨
2589840,2021-09-19 08:00:00+09:00,417386,mistral08 ,1148,水の広場公園,969,チヌ,38.0,,小雨
2594832,2021-09-19 06:21:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,25.0,ジグパラマイクロ7g - ケイムラ,小雨
2594836,2021-09-19 05:47:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,25.0,ジグパラマイクロ10g - ゼブラグロー,霧
2594840,2021-09-19 05:34:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,26.0,レンジバイブ55TG - イワシ,霧
2594848,2021-09-19 05:22:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,23.0,レンジバイブ55TG - イワシ,霧
2857694,2021-09-18 15:12:00+09:00,587131,月6アングラーZ4,1150,有明西ふ頭公園,22,サバ,28.0,,雨
2587282,2021-09-17 18:30:00+09:00,589566,アカエイこわい,1148,水の広場公園,2,シーバス,47.0,sasuke SF-95 - チャートバックパール,曇り
2583787,2021-09-17 14:15:00+09:00,417386,mistral08 ,1150,有明西ふ頭公園,969,チヌ,51.5,,霧
2582461,2021-09-17 01:43:00+09:00,643689,えいいい,1148,水の広場公園,808,フッコ（タイリクスズキ）,42.0,,曇り
2578766,2021-09-15 18:43:00+09:00,608414,ゲコ太,1150,有明西ふ頭公園,185,クロダイ,,,晴れ
2578565,2021-09-15 17:26:00+09:00,531516,かんたくん,1150,有明西ふ頭公園,576,サッパ,12.0,ルアーマチックmb ,曇り
2582822,2021-09-15 16:32:00+09:00,411268,popopopon,1148,水の広場公園,22,サバ,25.0,メタルバイブ7g - シルバー,小雨
2582828,2021-09-15 16:31:00+09:00,411268,popopopon,1148,水の広場公園,22,サバ,,メタルバイブ7g - シルバー,小雨
2578762,2021-09-15 15:19:00+09:00,608414,ゲコ太,1148,水の広場公園,570,アカエイ,,,曇り
2576596,2021-09-14 18:16:00+09:00,571889,blackpepin,1148,水の広場公園,22,サバ,,,小雨
2573433,2021-09-13 17:44:00+09:00,406409,RYOssan(リョウ),1148,水の広場公園,22,サバ,,アジングビーム,晴れ
2572696,2021-09-13 14:01:00+09:00,430010,最高のベンゼマ,1148,水の広場公園,28,ボラ,,セットアッパー110s dr  ,晴れ
2567971,2021-09-12 14:49:00+09:00,414696, noronoro,1150,有明西ふ頭公園,576,サッパ,,,小雨
2581286,2021-09-12 07:50:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,24.0,投技ジグ15 - イワシ,晴れ
2581280,2021-09-12 07:33:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,24.0,ジグパラマイクロ10g - ゼブラグロー,晴れ
2581275,2021-09-12 07:09:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,23.0,投技ジグ15 - イワシ,晴れ
2559505,2021-09-12 06:58:00+09:00,344876,六連星釣撃機動隊,1148,水の広場公園,2,シーバス,53.0,VJ 16,
2581273,2021-09-12 06:54:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,24.0,ジグパラマイクロ10g - ゼブラグロー,晴れ
2581269,2021-09-12 06:50:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,23.0,ジグパラマイクロ10g - ゼブラグロー,晴れ
2581261,2021-09-12 06:25:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,24.0,マキッパ7g - ミドリ,晴れ
2581250,2021-09-12 06:12:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,457,ゴマサバ,25.0,投技ジグ15 - イワシ,晴れ
2581246,2021-09-12 06:12:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,24.0,ミニエント57S - レモン,晴れ
2560025,2021-09-12 05:56:00+09:00,344876,六連星釣撃機動隊,1148,水の広場公園,22,サバ,,鉄PAN  VIB ,
2560201,2021-09-12 04:52:00+09:00,404199,おたつさん,1148,水の広場公園,975,キビレ,30.0,クレイジーフラッパー,
2562978,2021-09-12 04:51:00+09:00,281496,サジサン,1148,水の広場公園,2,シーバス,30.0,VJー16,晴れ
2575006,2021-09-11 23:23:00+09:00,326679,渋谷のベランダ日和,1148,水の広場公園,2,シーバス,37.0,アジングワーム - ピンク,曇り
2563967,2021-09-11 18:15:00+09:00,618807,pacifish,1148,水の広場公園,456,マサバ,24.0,,晴れ
2554157,2021-09-11 17:25:00+09:00,430892,キヨ丸,1148,水の広場公園,2,シーバス,45.0,VJ22,晴れ
2553941,2021-09-11 16:56:00+09:00,354274,あにか10416,1148,水の広場公園,22,サバ,22.0,サビキ,晴れ
2553780,2021-09-11 16:33:00+09:00,430892,キヨ丸,1148,水の広場公園,2,シーバス,47.0,VJ28,晴れ
2553725,2021-09-11 16:22:00+09:00,430892,キヨ丸,1148,水の広場公園,2,シーバス,47.0,VJ28,晴れ
2553677,2021-09-11 16:11:00+09:00,430892,キヨ丸,1148,水の広場公園,2,シーバス,51.0,VJ28,晴れ
2553364,2021-09-11 15:21:00+09:00,430892,キヨ丸,1148,水の広場公園,2,シーバス,51.0,VJ22,晴れ
2553312,2021-09-11 15:19:00+09:00,354274,あにか10416,1150,有明西ふ頭公園,570,アカエイ,90.0,サッパの泳がせ,晴れ
2553260,2021-09-11 15:05:00+09:00,354274,あにか10416,1148,水の広場公園,570,アカエイ,90.0,サッパの泳がせ,晴れ
2552910,2021-09-11 14:12:00+09:00,354274,あにか10416,1148,水の広場公園,576,サッパ,15.0,ハイパーパニック,小雨
2553248,2021-09-11 10:22:00+09:00,467560,大樹大樹,1148,水の広場公園,22,サバ,,,霧
2550972,2021-09-11 08:39:00+09:00,404198,つかかず,1148,水の広場公園,22,サバ,,,曇り
2560991,2021-09-11 08:23:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,24.0,投技ジグ15 - イワシ,霧
2560981,2021-09-11 07:08:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,24.0,投技ジグ15 - イワシ,霧
2560987,2021-09-11 07:08:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,22.0,投技ジグ15 - イワシ,霧
2560974,2021-09-11 06:38:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,23.0,投技ジグ15 - イワシ,霧
2560967,2021-09-11 06:19:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,22.0,投技ジグ15 - イワシ,霧
2560929,2021-09-11 06:09:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,23.0,投技ジグ15 - イワシ,霧
2587299,2021-09-11 00:06:00+09:00,589566,アカエイこわい,1148,水の広場公園,25,カマス,30.0,X80-SW - CRUISING BLUE,晴れ
2546941,2021-09-10 17:22:00+09:00,456842,スタッフB,1148,水の広場公園,969,チヌ,51.0,,晴れ
2537118,2021-09-08 05:53:00+09:00,417386,mistral08 ,1148,水の広場公園,969,チヌ,41.0,,晴れ
2529458,2021-09-06 06:00:00+09:00,640289,遠藤ルミコ,1150,有明西ふ頭公園,457,ゴマサバ,24.0,,曇り
2530504,2021-09-05 21:12:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,2,シーバス,47.0,モアザンリアルスティール - レザーレッドヘッド,曇り
2531132,2021-09-05 18:26:00+09:00,429130,チャーリー・フィッシャーマン,1148,水の広場公園,22,サバ,,,小雨
2524925,2021-09-05 16:21:00+09:00,402675,Kooo,1148,水の広場公園,22,サバ,22.0,冷斬,曇り
2528509,2021-09-05 08:22:00+09:00,423647,mani ,1148,水の広場公園,457,ゴマサバ,24.0,COREMAN,小雨
2521753,2021-09-05 07:00:00+09:00,623637,泳がせはロマン,1148,水の広場公園,22,サバ,20.0,,雨
2563910,2021-09-05 06:45:00+09:00,618807,pacifish,1148,水の広場公園,456,マサバ,23.0,,小雨
2553485,2021-09-05 06:05:00+09:00,454247,外道釣りのMOMO,1148,水の広場公園,185,クロダイ,20.0,,小雨
2524405,2021-09-05 05:41:00+09:00,316519,はんぺん,1150,有明西ふ頭公園,22,サバ,25.0,,雨
2517016,2021-09-04 13:17:00+09:00,582958,アラサーセタガヤ区民,1148,水の広場公園,19,ハゼ,,,小雨
2500654,2021-08-29 22:34:00+09:00,382974,テイテイ大佐,1148,水の広場公園,185,クロダイ,15.0,,晴れ
2493961,2021-08-29 15:00:00+09:00,334832,〆鯖アタル,1150,有明西ふ頭公園,570,アカエイ,40.0,,曇り
2493311,2021-08-29 11:05:00+09:00,417386,mistral08 ,1148,水の広場公園,969,チヌ,32.0,,曇り
2493295,2021-08-29 10:24:00+09:00,417386,mistral08 ,1148,水の広場公園,969,チヌ,47.0,,曇り
2491703,2021-08-29 08:44:00+09:00,850092,てるさん,1148,水の広場公園,79,ウミヘビ,80.0,素手,曇り
2492654,2021-08-29 08:36:00+09:00,548920,アングラー8779794,1150,有明西ふ頭公園,22,サバ,23.0,,晴れ
2493372,2021-08-29 08:09:00+09:00,430631,おかーちん🦀,1148,水の広場公園,185,クロダイ,,,曇り
2493357,2021-08-29 07:36:00+09:00,430631,おかーちん🦀,1148,水の広場公園,22,サバ,,,曇り
2493221,2021-08-29 06:52:00+09:00,417386,mistral08 ,1148,水の広場公園,339,ウグイ,,,曇り
2493331,2021-08-29 06:08:00+09:00,430631,おかーちん🦀,1148,水の広場公園,185,クロダイ,,,曇り
2491347,2021-08-29 05:58:00+09:00,404199,おたつさん,1148,水の広場公園,357,マゴチ,30.0,クレイジーフラッパー,晴れ
2493189,2021-08-29 05:56:00+09:00,417386,mistral08 ,1148,水の広場公園,969,チヌ,41.0,,晴れ
2493165,2021-08-29 05:39:00+09:00,417386,mistral08 ,1148,水の広場公園,969,チヌ,38.0,,晴れ
2493151,2021-08-29 05:24:00+09:00,417386,mistral08 ,1148,水の広場公園,972,チンチン,,,晴れ
2489401,2021-08-28 18:39:00+09:00,404198,つかかず,1150,有明西ふ頭公園,22,サバ,,,晴れ
2486839,2021-08-28 10:13:00+09:00,404198,つかかず,1150,有明西ふ頭公園,340,マルタウグイ,,,晴れ
2486834,2021-08-28 10:04:00+09:00,404198,つかかず,1150,有明西ふ頭公園,22,サバ,,,晴れ
2486338,2021-08-28 09:53:00+09:00,597509,アングラー2832346,1150,有明西ふ頭公園,22,サバ,,,晴れ
2524542,2021-08-28 08:24:00+09:00,640289,遠藤ルミコ,1150,有明西ふ頭公園,457,ゴマサバ,20.0,,晴れ
2473171,2021-08-24 08:23:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,185,クロダイ,53.0,,
2473165,2021-08-24 07:18:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,185,クロダイ,39.0,,
2472037,2021-08-24 07:03:00+09:00,578149,ばやちー,1150,有明西ふ頭公園,570,アカエイ,,,晴れ
2473161,2021-08-24 06:43:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,185,クロダイ,47.0,,
2473153,2021-08-24 06:35:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,185,クロダイ,33.0,,
2473134,2021-08-23 07:32:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,185,クロダイ,36.0,,小雨
2473129,2021-08-23 07:20:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,185,クロダイ,33.0,,小雨
2473127,2021-08-23 06:40:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,185,クロダイ,39.0,,小雨
2473123,2021-08-23 06:01:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,185,クロダイ,51.0,,小雨
2468307,2021-08-22 19:37:00+09:00,403894,釣り熱再燃中,1148,水の広場公園,185,クロダイ,,クレイジーフラッパー,曇り
2464483,2021-08-22 12:09:00+09:00,595819,釣りにハマってるやつ,1148,水の広場公園,22,サバ,20.0,,晴れ
